Posts;Labels
"De ontwikkelingen in Iran volgen elkaar in razend tempo op. Er zijn grote zorgen over de bombardementen die plaatsvinden. Contact leggen met familie en vrienden in het land is bijna niet mogelijk. Daardoor leeft de Iraanse gemeenschap in Nederland momenteel tussen hoop en vrees. Zeker omdat onzeker is wanneer de bombardementen stoppen en je bedenkt waartoe het Iraanse regime in staat is.

Vanochtend ontving ik een aantal mensen uit de Iraanse gemeenschap om van hen te horen hoe zij naar de situatie in het land kijken en welke impact dit op henzelf en hun omgeving heeft. Dat maakte diepe indruk op mij. Wat overduidelijk doorklonk in dit gesprek was hoe ongelooflijk sterk het Iraanse volk is. Ik heb toegezegd dat Nederland hen niet uit het oog verliest en we met onze partners blijven inzetten op de-escalatie en druk op het Iraanse regime. Eén ding is helder: Uiteindelijk kunnen alleen de Iraniërs de toekomst van hun land bepalen. Nederland staat pal achter het Iraanse volk.

En ik hoop van harte dat zij snel weer fatsoenlijk contact kunnen krijgen met hun geliefden.";1
"We verdienen in Nederland een groot deel van ons geld dankzij een sterke interne Europese markt. Er zijn nog volop kansen om onze economie te versterken. Dat is ook nodig voor een nog stevigere positie van Europa op het wereldtoneel. 

Vanavond sprak ik met andere Europese leiders tijdens een videovergadering over het concurrentievermogen van de EU. Een belangrijke slag die we daarvoor moeten slaan is het tegengaan van onnodige regeldruk, het verbeteren van de kapitaalmarkt en betaalbare, duurzame energie. Voor het kabinet is dat zowel nationaal als op EU-niveau een topprioriteit.";1
"De Ramadan is voor veel moslims in Nederland een tijd van omkijken naar elkaar en samen delen. Dat merkte ik vanavond ook in de Goudse Schouwburg, waar ik te gast was bij een Iftar. 

Tijdens een heerlijke maaltijd ging ik in gesprek met mensen van verschillende achtergronden. Juist in deze hectische tijden is zo’n moment van bezinning en wederzijdse interesse extra waardevol. 

Veel dank aan alle vrijwilligers die deze avond mogelijk hebben gemaakt.";1
"Na mijn bezoek aan Oekraïne, ben ik vandaag warm ontvangen door premier @donaldtusk van Polen. 🇵🇱🇪🇺🇳🇱 

Polen is een belangrijke bondgenoot als het gaat om de Europese steun aan Oekraïne. Die steun moet onverminderd doorgaan.

Polen geeft al jaren het goede voorbeeld als het gaat om een sterk en veilig Europa dat zichzelf kan verdedigen. Niet voor niets hebben Nederland en Polen in juli afgesproken om onze defensiesamenwerking verder op te voeren. Zo krijgen bedrijven uit onze landen extra kansen voor het opschalen van de defensieproductie.
 
Een sterke Europese defensie kan niet zonder een goede economische basis. We moeten dat fundament snel verstevigen. Nederland en Polen willen onnodige barrières op de interne Europese markt wegnemen, de regeldruk terugdringen en nieuwe markten aanboren. 
 
Nederland wil voor onze veiligheid, vrijheid en welvaart een drijvende en positieve kracht zijn in Europa.";1
Enorm onder de indruk van mijn flitsbezoek aan Oekraïne. We blijven schouder aan schouder staan met het Oekraïense volk. ;1
"Na de ontmoeting met president Zelensky had ik een overleg met de Oekraïense premier @Svyrydenko_Y. We spraken over herstel van de energie-infrastructuur na deze winter, en wat Nederlandse bedrijven hierbij kunnen betekenen. 

Ook ging het over de voortgang van hervormingen in Oekraïne met oog op het pad naar EU-toetreding en de terugkeer van door Rusland ontvoerde Oekraïense kinderen. Nederland staat schouder aan  schouder met Oekraïne.";1
"Het is een eer om vandaag in Kyiv aan de zijde van president @ZelenskyyUa te staan. Zoals Nederland al jaren schouder aan schouder staat met het Oekraïense volk. Want zij vechten niet alleen voor hun vrijheid en veiligheid, maar ook voor die van Europa. Voor onze Europese democratische normen en waarden. Hun strijd is ook onze strijd. Oekraïne verdient onze volledige steun.

Zo zijn energiesteun en het versterken van de Oekraïense luchtverdediging grote prioriteiten. Daar werken we met onze internationale partners keihard aan. Tegelijk wordt er doorgewerkt aan een duurzame en rechtvaardige vrede. We zien dat Oekraïne zich constructief opstelt, terwijl Rusland keer op keer onmogelijke eisen op tafel legt en zijn agressie met volle kracht doorzet.
 
Het is ook aan ons als bondgenoten van Oekraïne om onze rug recht te houden. Om continu waakzaam te blijven. En ons niet te laten afleiden.
 
Slava Ukraini 🇺🇦🇳🇱";1
"Eervol en indrukwekkend om met president @ZelenskyyUa een krans te leggen bij de Muur van Herinnering. Hier hangen ontelbaar veel foto’s van Oekraïeners die hun leven hebben gegeven voor hun land. 
 
We eren en herdenken hen voor het offer dat ze hebben gebracht. Voor de vrijheid en veiligheid van Oekraïne, en van Europa.";1
"Nederland staat onverminderd achter Oekraïne en de strijd die Oekraïners dagelijks voeren tegen de Russische agressie. Zij vechten niet alleen voor hun vrijheid maar voor die van Europa. Om onze steun aan de Oekraïners te onderstrepen ben ik vandaag in Kyiv.

Vanmorgen bezocht ik een door Russische aanvallen getroffen wijk. Wanneer je hier staat, te midden van kapotgeschoten gebouwen, voel je pas echt het enorme leed en onrecht dat de Russische agressie hier veroorzaakt. 

Grote bewondering voor de hulpverleners die ik hier sprak. Met gevaar voor eigen leven redden zij dagelijks levens van burgers die het slachtoffer worden van Russische aanvallen.";1
Mijn oproep: sta vandaag stil bij Internationale Vrouwendag. Juist ook de mannen. ;1
"Onze sporters zijn er klaar voor en Nederland ook! 🏆

De Paralympische Winterspelen zijn officieel van start. Ik wens onze para-alpineskiërs en parasnowboarders van @TeamNLtweets enorm veel succes. Nederland staat achter jullie! ";1
Terugkijken: het inleidend statement van de wekelijkse persconferentie van minister-president Rob Jetten. Met aandacht voor de eerste Rijksministerraad van dit kabinet, de grote zorgen over de situatie in en rond Iran, en voor de start van de Paralympische Winterspelen. ;1
Kijk vanaf 15.45 uur de persconferentie na de #ministerraad live op X of via mijn YouTube-kanaal: ;1
De @EersteKamer heeft een belangrijke rol in het wetgevingsproces. Om de grote opgaven waar het kabinet voor staat aan te pakken is een goede relatie met de Kamer daarom belangrijk. Vandaag sprak het kabinet met de Voorzitter van de Eerste Kamer en de Griffier voor een kennismaking. We hebben alle vertrouwen in de samenwerking tussen het kabinet en het Eerste Kamer.;1
De verbondenheid tussen het Verenigd Koninkrijk en Nederland is groot, of het nu gaat om onze economie of onze veiligheid. Het is belangrijk dat onze landen schouder aan schouder optrekken. Vanavond sprak ik met premier @Keir_Starmer onder andere over de oorlog in Oekraïne en de ontwikkelingen in Iran en de Golfstaten.;1
📞: Na gister de Koning van Jordanië gesproken te hebben, sprak ik vandaag met Sjeik @MohamedBinZayed, president van de Verenigde Arabische Emiraten en de Emir van Qatar, Sjeik @tamimbinhamad, over de totaal onacceptabele aanvallen van Iran. Nederland is solidair met onze partners in de Golf.;1
"Gemeenten, provincies en waterschappen zijn onmisbaar voor het kabinet. Alleen door echt samen te werken kunnen we de noodzakelijke doorbraken realiseren als het gaat om gebieden als sociaal domein, asiel, stikstof, de woningbouw en kansen voor alle regio’s. 

Vanmiddag maakte ik samen met @minister_bzk Heerma en @stasFIN Eerenberg op het Catshuis kennis met vertegenwoordigers van onze medeoverheden @VNG @IPO @Unie van Waterschappen. 

Een goede eerste bijeenkomst die alle vertrouwen geeft in onze toekomstige samenwerking.";1
"Inwoners die samen de schouders eronder zetten en vol energie en passie werken aan de verbetering van hun eigen buurt. Dat is wat ik vandaag gezien heb in het Brabantse Roosendaal. 

Via het Nationaal Programma Leefbaarheid en Veiligheid werkt het rijk hier samen met de regio aan een leefbare stad. 

Op kindcentrum De Appel zag ik hoe het programma de jongste jeugd nieuwe kansen en perspectief geeft. Daarnaast sprak ik met buurtbewoners en ondernemers over de problemen die er spelen op het gebied van wonen en veiligheid en wat er gebeurt om dit te verbeteren.

De energie en het optimisme dat ik vandaag heb gezien, geeft alle vertrouwen in een mooie toekomst voor Roosendaal. Aan de slag!";1
"Luxemburg is sinds jaar en dag een belangrijke partner voor Nederland. We werken nauw samen op veel verschillende niveaus, waaronder binnen de Benelux, de EU en de NAVO. Ook zijn we eensgezind in onze volle steun aan Oekraïne. Vanmiddag had ik een prettige kennismaking met premier @LucFrieden. We spraken onder meer over de uitstekende relatie tussen onze landen, over onze niet-aflatende steun aan Oekraïne en over prioriteiten op de Europese agenda.

🇳🇱🤝🇱🇺";1
"De ontwikkelingen in het Midden-Oosten volgen elkaar in razend tempo op. We zien al dagen totaal onacceptabele aanvallen van Iran op landen in de regio, waaronder Jordanië.
 
Het kabinet heeft veelvuldig contact met partners in het Midden-Oosten. Zo heb ik vandaag bij @KingAbdullahII van Jordanië de solidariteit van Nederland benadrukt. Samen met Europa en onze partners in de regio kijken we hoe we uiteindelijk de rust kunnen laten terugkeren.";1
Om Nederland en Europa veilig te houden, investeert het kabinet flink in onze defensie. Uiteraard werken we op het gebied van veiligheid onder meer nauw samen met onze NAVO-bondgenoten. Daarom goed om vanavond @SecGenNATO Mark Rutte te spreken over het bondgenootschap en over de laatste geopolitieke ontwikkelingen, zoals de situatie in Iran en over de oorlog in Oekraïne.;1
"De geschiedenissen van België en Nederland zijn onlosmakelijk met elkaar verbonden. En als goede buren werken we nauw samen op veel gebieden, zoals veiligheid, economie en bereikbaarheid. Daarom is het extra passend om hier mijn eerste buitenlandse bezoek af te leggen.
 
Goed om kennis te maken met mijn collega-premier @Bart_DeWever. We gaan elkaar vaak zien en spreken, onder meer in Benelux-, EU- en NAVO-verband. Ik zie uit naar onze samenwerking. 🇧🇪🤝🇳🇱";1
"Nederland wil een drijvende en positieve kracht zijn in de EU. Dat is een rol die past bij Nederland. En het is ook nodig, om te helpen richting te geven aan een Europa dat een stevige positie inneemt in de wereld. We moeten samen werken aan een sterker, veiliger en concurrerender Europa.

Dat heb ik vandaag benadrukt in mijn gesprekken met voorzitters António Costa van de Europese Raad (@eucopresident), Ursula @vonderleyen van de Commissie en Roberta Metsola van het Parlement (@EP_President). Goed om in mijn tweede week al een ronde langs de drie grote EU-instellingen te maken. Ik zie uit naar de constructieve samenwerking en het zetten van eerste stappen bij de Europese Raad later deze maand.";1
"Finland is van oudsher een goede en belangrijke bondgenoot, zowel bilateraal als - meer recent - in NAVO-verband. En met de oorlog in Oekraïne is onze band alleen maar intensiever geworden. Dus belangrijk om snel kennis te maken met de Finse president @alexstubb. 

We spraken natuurlijk over de recente ontwikkelingen in het Midden-Oosten, het belang van voortdurende steun aan Oekraïne en over het blijven opvoeren van de druk op Rusland. 

Ook blikten wij vooruit op de volgende bijeenkomst van JEF-leiders in Helskini eind maart; een regionaal politiek-militair samenwerkingsverband waar Finland en Nederland onderdeel van zijn. Ik kijk er naar uit om de president dan te ontmoeten.";1
Buurthuizen brengen mensen samen. Vanavond ging ik daarom langs bij wijkcentrum Dabder, in de Haagse Schilderswijk. Hier komen mensen bij elkaar om te sporten, te eten, spelletjes te spelen, taalles te volgen en in gesprek te gaan over alles wat hen bezighoudt. ;1
"Een goede samenwerking met de Tweede Kamer is van groot belang voor dit kabinet. 

Eerder vandaag had ik een formeel kennismakingsgesprek met de Tweede Kamervoorzitter Thom van Campen. Een prettig gesprek, een goed begin. ";1
Nederland volgt de situatie op de voet en roept alle partijen op tot terughoudendheid om verdere escalatie te voorkomen. ;1
"“Dit kabinet heeft er zin in om aan het werk te gaan! Om grote keuzes te maken voor de toekomst van Nederland zodat ons land weer in beweging komt. Op basis van optimisme en realisme.”

Terugkijken: het inleidend statement van de wekelijkse persconferentie van premier Jetten na de #ministerraad.";1
Kijk vanaf 16.30 uur de persconferentie na de #ministerraad live op X of via mijn YouTube-kanaal: ;1
"De eerste reguliere ministerraad staat op het punt van beginnen. Vanaf vandaag gaan we echt aan de slag met de plannen van het kabinet. 

Benieuwd wat er allemaal in het regeerakkoord staat?

Lees het hele akkoord via ";1
"Laatste voorbereidingen. De tweede dag van het debat over de regeringsverklaring betekent dat het kabinet aan zet is om de vragen van de Kamer te beantwoorden en te kijken waar het met andere partijen de samenwerking kan vinden. 

Om zo keuzes te maken die  ook over vijf of tien jaar nog steeds staan. Ik ben er klaar voor.";1
Politiek gaat over de toekomst. Over hoe we die met optimisme en realisme beter kunnen maken. Politiek gaat over een goed leven voor iedereen, inclusief de hoopvolle belofte dat kinderen het beter kunnen krijgen dan hun ouders. Dat is waar dit kabinet voor staat. ;1
"Vanochtend sprak ik de regeringsverklaring uit in de Tweede Kamer.

Lees de volledige tekst van de regeringsverklaring hier terug: ";1
"Om 10.30 uur spreek ik de regeringsverklaring uit in de Tweede Kamer, waarna de Kamer hierover in debat gaat. Morgen reageert het kabinet hierop.
 
Kijk live mee via:";1
"Vandaag markeert vier jaar Russische agressie met vele doden, grote verwoesting en dagelijkse strijd in Oekraïne als gevolg. Oekraïne kan op onze steun blijven rekenen. Nu en in de toekomst. Tijdens een digitale bijeenkomst van de Coalition of the Willing hebben we dit met een grote groep internationale leiders nogmaals benadrukt. Belangrijk om dit juist vandaag weer te doen.

We spraken over belangrijke onderdelen van die steun. Zoals veiligheidsgaranties voor Oekraïne wanneer er vrede is gesloten, zodat we gezamenlijk nieuwe Russische agressie kunnen afschrikken. Bovendien moeten we totdat het eindelijk vrede is, de druk op Rusland opvoeren en houden.

We staan het sterkste als we dit samen blijven doen, mét Oekraïne. Want hun strijd is onze strijd. En hun veiligheid is onze veiligheid.

Slava Ukraini 🇺🇦";1
"🥇🥈🥉Ongelooflijk trots. Tien keer goud, zeven keer zilver en drie keer brons. Heel Nederland heeft meegeleefd, meegehuild en meegevierd met onze Olympiërs in Milaan. 

Zij kleurden Milaan oranje en behaalden de hoogste positie ooit voor Nederland tijdens de Winterspelen.

Vandaag heb ik alle Nederlandse medaillewinnaars mogen bedanken en toespreken. Zij hebben Nederland laten stralen!";1
"Morgen is het vier jaar geleden dat Rusland de grootschalige invasie van Oekraïne begon. Oekraïne strijdt dagelijks voor vrijheid. En de strijd in Oekraïne gaat over de veiligheid van heel Europa. 

Op mijn eerste dag als premier belde ik met president @ZelenskyyUa, om hem ervan te verzekeren dat Oekraïne op de onverminderde steun van Nederland kan rekenen.

🇳🇱🤝🇺🇦";1
"🎥 Kijk mee naar de perspresentatie van het nieuwe kabinet, vanaf 20.35 uur live vanuit het Catshuis.
 
";1
"Eerste ministerraad ✅
 
In deze eerste ministerraad hebben we de besluiten vastgelegd die we dit weekend namen tijdens de oprichtingsvergadering van het kabinet (ook wel constituerend beraad genoemd). Denk hierbij onder meer aan de definitieve portefeuilleverdeling Ook spraken we over de regeringsverklaring die ik woensdag zal afleggen in de Tweede Kamer.";1
"Eerste ministerraad ✅
 
In deze eerste ministerraad hebben we de besluiten vastgelegd die we dit weekend namen tijdens de oprichtingsvergadering van het kabinet (ook wel constituerend beraad genoemd). Denk hierbij onder meer aan de definitieve portefeuilleverdeling Ookspraken we over de regeringsverklaring die ik woensdag zal afleggen in de Tweede Kamer.";1
🤝 Mijn voorganger Dick Schoof heeft mij net de voorzittershamer van de ministerraad overhandigd. Samen met de ondertekening van de overdracht betekent dit dat de politieke leiding van het ministerie van Algemene Zaken aan mij is overgedragen. ;1
Vanaf vandaag zijn mijn werkzaamheden als minister-president ook te volgen op BlueSky. ;1
Beëdigd. We gaan beginnen. Aan de slag. ;1
De Koninklijke Besluiten zijn getekend. Het is een enorme eer om als minister-president aan de slag te mogen. ;1
"Op Paleis Huis Ten Bosch wordt vanaf 9.50 uur het kabinet-Jetten beëdigd.

Kijk live mee via: ";1
