Posts,Labels
"Terwijl GroenLinks, PvdA en CU de bezuinigingspolitiek met passie verdedigen, worden zij door rechtse oppositiepartijen links ingehaald. Het is de wereld op z'n kop. 

Gesprekken voeren met cliënten, is niks mis mee. Maar daarbij een bezuiniging van €850000 inboeken is niet oké. ",0
"Mensen zijn zo vaak onder het mom van 'eigen kracht', 'samenredzaamheid' en 'maatwerk leveren' geconformeerd met bezuinigingen. Dit heeft geleid tot onzekerheid en een groeiend wantrouwen in de overheid.

Maar in #raad050 blijven GL, PvdA, D66 en CU op de thuiszorg bezuinigen. ",0
@driekusvierkant Lagere belasting op arbeid en hogere belasting op kapitaal en vermogen. Die Driekus leert het nog wel!,0
"COOLE BEWONERS LOSSEN HITTEPROBLEEM OP 

Bewoners Kraanvogelstraat kwamen in actie tegen hitte in huis. Eerst wilde Nijestee geen zonnewering plaatsen. Dat gaat nu toch gebeuren. 

We beloofden Nijestee een gouden ventilator bij oplossen van probleem. Morgen gouden verf kopen... ",0
Trots op huurders die zich inzetten voor hun wijk. Erg goed dat Lefier aangeeft acute problemen te willen verhelpen en nog dit jaar met grootscheepse renovatie wil beginnen #SPindebuurt ,1
"Stad met universiteit en hogeschool vol studenten en knappe koppen en regio met vele werkzoekenden. En dan komen noordelijke bedrijven hiermee...

Verdeel het werk en de economische groei. Gebruik winsten voor om- en bijscholing. #NeemJeVerantwoordelijkheid
#LonenOmhoog ",0
"""Wethouder Inge Jongman (ChristenUnie) benadrukt dat deze nieuwe ronde keukentafelgesprekken niet per definitie een bezuiniging moeten opleveren.""

Waarom staat er voor 2020 dan wel een bezuiniging van 850.000euro ingeboekt? 🤥 #raad050 ",0
Speciaal voor @driekusvierkant ,1
"@driekusvierkant JA voor stoppen op 65 jaar.
JA voor geïndexeerde pensioenen.
JA voor georganiseerde solidariteit.

NEE tegen niet-vakbondsleden.
NEE tegen ""ergens voor zijn"" clichés.
NEE tegen suffe @driekusvierkant tweets die niet meer grappig zijn.",1
"NEE tegen doorwerken na 65 jaar.
NEE tegen kortingen pensioenen.
NEE tegen afbraak solidariteit. 
#pensioenakkoord ",0
"Forse vooruitgang dat merendeel  bezorgbedrijven werknemers per uur ipv per bestelling gaan betalen. 

Overheden moeten bedrijven als Fooddrop en UberEats hiertoe ook verplichten. Doodzonde dat gemeentebestuur dit in Groningen niet verplicht met vergunningenstelsel. ",1
"Zolang het de wethouder alleen lukt om toeristenbelasting op hotels, camping, B&amp;B's en havens te heffen en zolang AirBnB de dans blijft ontspringen, wil de SP een verbod op AirBnB in Groningen.
#BetaalJeEerlijkeDeel
",0
"@lbierhaalder Omdat definitieve ontwerp 15,5 miljoen euro gaat overschrijden. Zonder specificaties, maar met garantie van forse overschrijding.

Wij zullen morgen veel goedkopere variant voorstellen: renovatie en verduurzaming van stadhuis zonder verhuizing raadszaal naar derde verdieping.",0
"@lbierhaalder Nee, dat lijkt geenszins het geval.",0
@lbierhaalder Jazeker. Wel als de meerderheid van een gemeenteraad niet ingrijpt.,0
@lbierhaalder Die controlerende functie hebben wij als raadsleden inderdaad. Maar daarnaast geldt ook dat we mensen moeten organiseren/mobiliseren tegen slecht plannen en slecht beleid. Het één sluit het andere niet uit.,1
"@lbierhaalder Effe lezen... Antwoord komt niet. Al eerder gevraagd. Tweet/poll zijn bedoeld Groningers hierover te informeren. Dat men aan ene kant moord en brand roept over te weinig geld voor zorg, werk en inkomensondersteuning, maar aan andere kant miljoenen uitgeeft aan een luxe raadszaal.",0
"@lbierhaalder Omdat ik denk dat mensen beter door hebben wat het gaat kosten, dan dit gemeentebestuur.",0
@lbierhaalder Hahahaha. Ja dat hebben we natuurlijk al gedaan en zullen we morgen weer doen.,1
"Gemeentebestuur geeft nu al aan dat verbouwing van stadhuis nog meer dan 15,5 miljoen euro gaat kosten. 

Hoeveel meer denkt u dat deze verbouwing gaat kosten?",0
"@lbierhaalder @MargrietDrijver De huurders hebben last van schimmel, vocht, tocht en muizen. Door de problemen worden kinderen ziek en door achterstallig onderhoud zijn de energierekeningen hoog.",0
"Huurders Paddepoel: “Geen directrice Lefier? Dan organiseren wij nog meer huurders!""  

Huurders begrepen niet dat @MargrietDrijver geen tijd kon vrijmaken voor een bezoek. Maar zij leggen zich er niet bij neer en zijn meteen met de SP een petitie en een zwartboek gestart. ",0
"Jort Kelder vraagt of er meer regulering moet komen op de woningmarkt: 

VVD-wethouder en Vereniging van Institutionele Beleggers zeggen:
""NEE, NEE, NEE!""

De enige aan tafel zonder economische of politieke belangen, de wetenschapper, zegt: 
""JA, JA, JA!"" 

#Buitenhof",0
"Beste @MargrietDrijver 

Huurders in Paddepoel hebben last van schimmel, muizen, vocht en tocht. Kinderen worden ziek, energierekeningen en huren zijn hoog. 

Ruim 60 huurders van @Lefier_wonen nodigen u daarom maandag 17.00uur uit om te komen kijken. Kunnen zij op u rekenen? ",0
"Huurders in Paddepoel zijn het zat! Vanavond bijeenkomst met ruim 60 huurders. Schimmel, muizen, vocht, tocht, zieke kinderen, hoge energierekeningen en forse huurprijzen. Corporatie @Lefier_wonen moet aan de slag met renoveren #Huurdersstrijd ",0
"Nog niet mijn tijd, maar wel onze strijd!

Een goed pensioen voor iedereen. Want pensioen is uitgesteld loon dat wij samen moeten opeisen ✊🏻 ",1
"7 van de 10 woningen in centrum van Groningen worden opgekocht door beleggers. Starters en huurders zijn de dupe.

Daarom moet PvdA-wethouder @roelandvdschaaf de woonplicht niet alleen onderzoeken, maar zo snel als mogelijk invoeren. 
",0
"Leegte: ""Groningers kunnen pappen"" en ""Proces zoveel mogelijk vertragen""

Rutte: ""Omdat verpleeghuis in Limburg dan zonder gas komt te zitten""

Wiebes: ""Mondhoekjes omhoog"" en ""Bevinkje""

Elias: ""Shit happens""

Wat beweegt ze?
Welke belangen dienen ze?
#ikbenGroninger",0
"Eerste de mensen, niet de winst. Recordwinsten bij bedrijven en lonen die maar niet stijgen, schreeuwen om politiek ingrijpen. Vreemd genoeg zijn niet alle partijen het hier mee eens. Maar de meerderheid van #raad050 wel! #TijdVoorLoonstrijd 
Ga naar 👉 ",1
"College en coalitie zeggen steeds:
""Er is geen geld, er is GEEN geld.""

Maar wel fors hogere kosten dan €15,53miljoen voor verbouwing stadhuis met luxe raadszaal. 

Stop deze waanzin. ""Er is GEEN geld"", maar wel een goedkoper alternatief! ",0
"Tijd Voor Loonstrijd!
Gemeente Groningen gaat op initiatief van @spgroningen in gesprek met vakbonden en werkgevers in het Noorden om afspraken te maken over hogere lonen #raad050
#ZijHetPolderen
#WijDeKlassenstrijd ",1
"Zal #WNL, nu #Pauw en @BNNVARA een debat op rechts organiseren, nu plannen maken om een debat op links te organiseren? ",0
"Gisteravond organiseerde de SP in Oenkerk een bijeenkomst over hoop, woede en de EU. Met @FrankFutselaar spraken we over mensen boven multinationals, uitbuiting bij arbeidsmigratie en de toenemende Brusselse bemoeienis over onze pensioenen, ons openbaar vervoer en ons werk. ",1
"Waarom worden verhuurders via AirBnB en AirBnB zelf niet belast? 

Nu worden namelijk alleen campings, havens, hotels en B&amp;B's belast.

Democratische regels zoals belastingen, arbeidsvoorwaarden en een gelijk speelveld worden door AirBnB aan de laars gelapt.
#raad050 ",0
Je verwacht het niet... ,0
"Welk ""samen optrekken""? Zodra de macht lonkt, kiezen jullie voor de VVD en/of D66. Zowel lokaal als landelijk. 

Die taart in een caravan daar heeft een arbeider, Pools of Nederlands, niets aan. Dat is pas zuur... ",0
"Sociaaldemocraten:

Eerst helpen ze rechts om de lonen laag en kans op uitbuiting hoog te houden. 

Daarna gaan ze langs met taart. Bij de caravan.

En ze zijn er nog trots op ook... ",1
"@hebawi @MarijnissenL Integendeel: arbeidsmigranten hierheen halen, absurd lage lonen betalen, slechte huisvesting bieden en onder slechte arbeidsomstandigheden zwaar werk laten doen, dat is simpelweg uitbuiting. Heeft niets met internationale solidariteit te maken.",0
"@hebawi @MarijnissenL Wat wil je hiermee zeggen? Dat we nu niet solidair zouden zijn? 

Het tegendeel is waar. Het wegkijken bij uitbuiting en werknemers uit alle landen tegen elkaar opzetten en onderling laten concurreren op arbeidsvoorwaarden en lonen, daar is niets solidairs aan.",0
"Deze zondagavond kan ik niet anders afsluiten dan met deze goal van Robin van Persie. 

Wat een fantastische speler!
#RVPLegend ",1
@Wouter_GK @PimSiegers Echt heel jaloers!,1
"@PimSiegers Heel jammer, maar Katy Perry heb jij gemist toch @PimSiegers ?",0
"Voor wie #HansBrusselmans te persoonlijk vindt. 

Politiek is persoonlijk. 
Wanneer mensen geen huis, zorg, energie en boodschappen kunnen betalen, wordt het persoonlijk. 

Die afbraak is niet links. Maar daar zijn Timmermans en Asscher met Rutte wel verantwoordelijk voor. ",0
"Aldus een PvdA-wethouder die lokaal systematisch voor coalities met VVD en D66 blijft kiezen. Coalities die op zorg bezuinigen, armoede en tweedeling niet oplossen en die voor de toekomst van schone energie met Shell samenwerkt. Laat van rechtse nekkramp Roeland? ",0
"Hoofdredacteur @Joop_nl Van Jole spreekt na filmpje @HansBrusselmans bij @denieuwsbv over ""Weimarrepubliek"" ""Kremlin"" &amp; ""Moskou""

Dat noem ik pas ""klein denken"" 

En nee, eurofielen als Timmermans die in 1 dag meer verdienen dan het minimumloon noem ik geen ""linkse"" concurrenten. ",0
"Door te praten over ongelijkheid en jezelf een dagloon van €1400 toe-eigenen, kun je wel spreken over ""Links lullen, rechts zakkenvullen"". 

Met je zogenaamde ""linkse"" spitzenkandidat. 

Geef me dan maar de eerlijkheid van @HansBrusselmans ",0
@Lukkezen Ow. Maar dan moet je niet zeggen dat het niet het juiste instrument is...,1
Het heeft anders dondersgoed gewerkt in Groningen waar totale straten en buurten door huisjesmelkers werden opgekocht. Beste is helemaal geen vergunningen meer verstrekken en via geschikte nieuwbouw de druk op straten en wijken verminderen. ,1
"@Jurjen_Veenstra Precies! Doe je mee?
👉🏻 ",1
"Het is de hoogste tijd dat er iets aan de tweedeling in Groningen wordt gedaan. De lonen van werkenden moeten omhoog en de inkomensondersteuning voor werkzoekenden moet worden uitgebreid. 

Steun ons en ga naar 👉🏻",1
"Huurders zijn tegen verkoop...
Kerkgemeenschap is tegen verkoop...
Gemeenteraad en wethouders zijn tegen verkoop... 

Als niemand voor verkoop is dan moet de minster de verkoop van het Pepergasthuis toch wel tegen kunnen houden? 
#StopDeUitverkoop",0
"Het zijn de nieuwe heren met hoge hoeden. Ze zeggen dat zij verantwoordelijk zijn voor de welvaartstoename. Terwijl het enige wat zij doen het uitbuiten en tegen elkaar uitspelen van werkenden is. 
#Arbeidsmigratie
#Pauw ",0
"Jette klinkt met zijn ""extra handjes door 50.000 arbeidsmigranten"" als een groot industrieel uit het begin van de 20ste eeuw die een reserveleger aan werkzoekenden wil creëren zodat de lonen verlaagd en de onzekerheid vergroot worden. 
#Buitenhof ",0
Het hoeft ook geen recht te zijn huizen door diegene te laten claimen die de meeste centen hebben. ,0
"De huurders zijn tegen verkoop...
De kerkgemeenschap is tegen verkoop...
De gemeenteraad is tegen verkoop... 

Waarom blijft corporatie @Lefier_wonen dan vasthouden aan de verkoop van deze geweldige hofjeswoningen in de binnenstad?
",0
Huh?! Ik dacht dat ze anders naar het buitenland zouden vertrekken... ,0
"@ja_bakker @univgroningen Ja, dat snap ik ook wel. 
Het zou bestuurders alleen sieren zelf eens bokje te gaan staan voor de onzinnige gevolgen van beslissingen die zij nemen.",0
"@Marnink @univgroningen @ja_bakker Het valt me gewoon op dat bij de bende met huisvesten van internationale huisvesting, Yantai en nu hierbij, nooit de bestuurders zelf laat reageren. Vind ik een beetje sneu en ontwijkend voor een publieke organisatie.",0
@Marnink @univgroningen @ja_bakker Neen,0
"Ik vind het zo sneu dat bestuurders van @univgroningen bij misstanden steeds @ja_bakker met kulverhalen op pad sturen. Heb dan het lef om zelf publiekelijk verantwoordelijkheid af te leggen. 
#CashenEnDanDuiken ",0
"Dit is weer een hele laffe bezuiniging. Het is goed om in gesprek te gaan met mensen over de vraag welke hulp nodig is. Maar als het 8,5 ton per jaar moet opleveren, weet je gewoon dat het weer een keiharde bezuiniging is.",0
"Vanavond organiseert de SP Groningen een bijeenkomst over het hoe en waarom van de campagne 'Lonen Omhoog'. Geïnteresseerden zijn welkom aan de Nieuwe Boteringestraat 74. De bijeenkomst begint om 19.30uur.

Steun onze acties en ga naar: ",1
"De discussie over het verhogen van de lonen laait terecht op. Teveel mensen kunnen maar moeilijk rondkomen. Daarom gaan wij de strijd aan, met alternatieven en acties, om zo loonsverhogingen af te dwingen. 

Doe mee en ga naar ",1
"Hogere lonen zijn goed voor Groningers die met hun arbeid de toegevoegde waarde en winst van bedrijven maken. Daarbij is het ook goed voor de lokale economie, werkgelegenheid en lokale werkgevers. 

Dus @TonSchroor &amp; @VNONCWNoord: Werk mee aan het verhogen van de lonen! ",1
"Vandaag in Appingedam gesprekken gevoerd over de toekomstige afdeling SP Eemsdelta. Veel ervaring, veel energie en nog meer potentie. 

En o ja... Man wat is Appingedam mooi! #HangendeKeukens ",1
"Na meerdere meldingen van te hoge werkdruk, te lage lonen en veel onzekerheid, stonden we vandaag bij @TranscomNL 

Deze week bezoeken we meer callcenterswerkers:
☎️ Bel jij voor je werk? En wil jij werken aan betere lonen? Steun deze actie en ga naar ",1
@MinkhorstToos @YurreWieken Klopt. Maar de argumenten van bedrijven en rechtse politici zijn hetzelfde.,0
"Vroeger stonden we aan de fabriekspoort. Deze week staan SP'ers in Groningen bij de ""poorten"" van callcenters. 

☎️ Bel jij voor je werk? Bel ons als je aan betere lonen wilt werken! (050 311 04 74)
📈 Of steun deze actie en ga naar ",1
"Simplistische argumenten die ook werden gebruikt door bedrijven in VS tegen acties #FightFor15 

Wat bleek. Hogere lonen leidde tot:
↗️ Meer (lokale) consumptie 
👍🏻 Groeiend MKB
👷🏻 Meer werk
↘️ Minder kosten huur/zorgtoeslag en inkomensondersteuning
↘️ Lagere lasten
#VechtVoor14 ",1
"Toen kosten voor bewindvoering excessief stegen, hoorde je Landelijk overleg van Bewindvoerders en Curatoren (LOBCM) niet. Nu proberen ze met man en macht de ontwikkeling van markt naar democratie te blokkeren. 
#BewindvoeringIsGeenMarkt ",0
"Shell basht mens, milieu, Groningers en vele derdewereldlanden al jaren onophoudelijk. 

Het onophoudelijk de hand boven het hoofd houden van grootste vervuilers door naïeve politici en opiniemakers, dat werkt pas contraproductief. 

#ToekomstZonderShell
",0
"De naïviteit is echt ongehoord. Één van de meest vervuilende bedrijven ter wereld, die 20 miljard euro winst maakte in 2018 en nu mensen zelf voor CO2-compensatie wil laten betalen. 

Dat verdient niet het voordeel van de twijfel, maar een veroordeling zonder twijfel. 

#ShellNo ",0
"@RobertPastoor @SP_Hogeland Neen, wel de emancipatie van de factor arbeid 😃",0
"@RobertPastoor @SP_Hogeland Hahaha. Aanscherpen van werkwijze, visie en wereldbeschouwing kan daarbij nooit kwaad ;)",1
Scholingsavond bij @SP_Hogeland We bespreken onze kernvisie en werkwijze. Leuke om scholingen te geven aan SP'ers die actief zijn in de gemeente waar ik weg kom. ,1
Volgens mij ziet #Shell door de winstbomen het CO2-bos niet meer. Laat #Shell zelf lekker voor 20 miljard euro heel veel bomen planten. ,0
"Ieder jaar krijgen we te horen dat de wethouder afspraken maakt met de RUG en Hanze. 

Ieder jaar worden de problemen erger. Wij geven deze wethouder nog één kans. Als het niet goed gaat in september dan is het wel klaar. ",0
"Opkomen voor ons Groningen. Met het hoofd, met de handen en met het hart. Daarom verdient @eelcoeikenaar mijn stem ✊🏻

#NuSP
#psgr2019 ",1
"@RenskeLeijten @RJWillemsen1 Zeker!
",1
"Wat een Teletubbie-stelling:
""We moeten naast elkaar staan""

Rutte &amp; Asscher stonden naast elkaar en hebben samen de zorg vermarkt, huren verhoogd, AOW-leeftijd verhoogd en de tweedeling vergroot. 

Terecht zeiden mensen in de Oosterpark net dat het ""één pot nat is"" 

#NuSP ",0
"We vroegen Pensioen-demonstranten gisteren om gebroken beloftes van Rutte op te schrijven. Zijn neus werd al langer en langer 🤥

Een samenvatting:
🏥Verhoogd eigen risico
🔋Hogere energierekeningen
🛍Duurdere boodschappen
💶€1000 voor werkenden
6️⃣5️⃣Verhoging AOW

Daarom 👉🏻#NuSP ",0
"Dappere Uber Eats-koeriers staakten. ""Soms verdienen we niets"" Zij krijgen betaald per bezorging. 

Onvoorstelbaar! Stadsbestuur doet niets. De fietskoeriers verdienen een overheid die aan hun zijde staat. Hoogste tijd om koeriers te organiseren en PvdA-wethouder te confronteren! ",0
"SP-raadslid @bobdegreef ""@GLGroningen kiest dus voor het extra belasten van de onderwijzer en schoonmaker (arbeid) met een huis en niet voor het belasten van de McDonalds (kapitaal) die vestiging na verstiging opent"" #raad050",0
"""Als stadsbestuur diegene die meeste hebben geprofiteerd van economische groei om hogere OZB-bijdrage wil vragen, waarom belast zij dan vooral huishoudens en niet bedrijven? Waarom belast u niet het kapitaal, maar wel Jan Modaal?"" aldus @bobdegreef #raad050",0
"De vakbonden en meerderheid van medezeggenschapsraad steunen de #onderwijsstaking De @hanze steunt de reden van de acties, maar niet de staking. Dan steunt de @hanze de acties dus helemaal niet. Lekker solidair en maatschappelijk betrokken dit... Hoe zit dit @hanze ??? ",0
"Laten we als één blok achter de landelijke #onderwijsstaking gaan staan. Zoals bijvoorbeeld de @gronstudbond en @LijstSTERK ook doen 👍🏻

Dus GO leraren, docenten, scholieren en studenten! #investeerinonderwijs
",1
"Campagnevoeren in Uithuizen. Waar ik in mijn jeugd bij UFC Noordpool voetbalde en naar Bardancing 538 ging.

Daar campagne voeren met @SP_Hogeland vind ik best bijzonder. Waar mensen last hebben van schimmel in huis, aardbevingsschade en verhoogd energierekeningen.
#NuSP ",1
@georgevangent Dat bedoel ik ook.,1
Wat goed dat VVD-meneer G van Gent het opneemt voor oud-CEO van Gasunie/Gasterra de heer G Verberg. #ouwejongenskrentenbrood ,1
"Dat de heer G Verberg als oud-CEO van de Gasunie/Gasterra het mooi vindt wanneer er verdeeldheid wordt gecreëerd, is geen wonder te noemen. ",0
"Laten we als één blok achter landelijke #onderwijsstaking gaan staan. En niet zoals Hanze Studentenbelangen Vereniging onnodige en ongewenste verdeeldheid creëren.

Dus GO leraren, docenten, scholieren en studenten! #investeerinonderwijs
",1
"SuperZaterdagen in het hele land.
Ook het Noorden kleurde rood. Pekela, Groningen, Hoogezand, Winschoten, Heerenveen en Assen. Van deur tot deur, straat tot straat, buurt tot buurt en mens tot mens. #TijdVoorRechtvaardigheid 
#NuSP ",1
"Bijeenkomst in Almere van @NLzorgfonds over #ziekenhuiszorg met Cobie Groenendijk, Roos Blom &amp; @MaartenHijink 

Gisteren in Musselkanaal spraken we over het uitkleden van Refaja-ziekenhuis. 

De banken zijn gered maar ziekenhuizen gaan failliet. Het is de wereld op z'n kop.
#NuSP ",0
"SP-campagne draait op volle toeren. In Musselkanaal met activisten over huren en Refaja. Kandidaat 1e kamerlid @paululenbelt riep op tot Rutte-referendum op 20 maart.

SP-lijsttrekker @eelcoeikenaar gaf gloedvol betoog over meer zeggenschap van Groningers over Groningen.  
#NuSP ",1
"Ook in een studentenhuis in #050 werden gesprekken gevoerd voor een betere toekomst voor Groningen. Bedankt Bram dat jij je deuren opende voor een SP-huiskamerbijeenkomst met @FrankFutselaar 
#NuSP 

Wil jij ook een bijeenkomst bij jou thuis? Ga naar 👉🏻 ",1
"Goede gesprekken gevoerd in Ten Boer voor een betere toekomst voor Groningen. Bedankt Judith &amp; Chris dat jullie je deuren opende voor een SP-huiskamerbijeenkomst. Met @SandraBeckerman &amp; @LesmanJ
#NuSP 

Wil jij ook een bijeenkomst bij jou thuis? Ga naar 👉🏻 ",1
"@GerardtenBrink Ow, je kent het plan voor een @NLzorgfonds helemaal niet? Kijk, hier kun je de bouwstenen van het plan lezen 👉🏻 ",1
"@GerardtenBrink Wat is er selectief aan reageren met ziekenhuizen die door VVD-systeem in Nederland failliet gaan? Lijkt me erg concreet. Zijn jullie VVD'ers daar blij mee? 

Maar mijn antwoord: De Britten moeten de problemen met NHS oplossen. Gelukkig hebben ze daar democratische controle over.",0
"Wat een slechte conclusie zeg. Terwijl ziekenhuizen gaan failliet en andere worden uitgekleed of dreigen te sluiten, hebben verzekeraars miljarden op de plank liggen. Alleen VVD'ers en D66'ers zijn hier nog blij mee... ",0
"Ik snap wel dat een hoogleraar gezondheidsECONOMIE en VVD'ers hetzelfde neoliberale riedeltje van de afgelopen 40 jaar op blijven dreunen. Niks ""There Is No Alternative"" (TINA). Het kan en moet anders! ",0
"Gisteren CDA-minister Hugo de Jonge over doorgeslagen marktwerking. Vandaag deze berichten in @dvhn_nl 

Wanneer politici de juiste kant op bewegen, moeten we de juiste veranderingen afdwingen. Dus blijf niet mokkend aan de kant staan. Nu is de tijd! 
#NuSP
#TijdVoorRechtvaardig ",1
"De eerste SP-campagnerally. Corry vertelt over scheuren in huis, in de ziel en in gemeenschappen. Een bomvol café Het Lokaal in Delfzijl is ineens muisstil. #NuSP ",0
"Zeker, alleen was die er vorige collegeperiode ook... Dus we houden de druk nu hoog, de toon scherp en het doel voorop. ",1
Mooie woorden van Burgemeester Den Oudsten over armoede in Groningen hoor. Maar toch kent Groningen als één van de weinige gemeenten individuele inkomenstoeslag pas na 5 jaar toe. Dat kan en moet anders! #raad050 ,1
@dvhn_nl Mooie woorden van Burgemeester Den Oudsten over armoede in Groningen hoor. Maar toch kent Groningen als één van de weinige gemeenten individuele inkomenstoeslag pas na 5 jaar toe. Dat kan en moet anders! #raad050 ,0
"@Leolucassen Met het gebrek aan systeemkritiek heeft @Leolucassen meteen VVD'ers, werkgevers en uitzendbedrijven aan zijn zijde. Dan sta je met moreel verheven studieboekjessocialisme echt aan de verkeerde kant de klassenstrijd te voeren.
#WaarIsJeSysteemkritiek",0
"Mooie klimaatmars van jongeren, studenten en scholieren in Nijmegen.  Omdat de grote vervuilers nu worden ontzien terwijl mens en milieu voor de kosten opdraaien. Dat kan en moet anders!
#Klimaatrechtvaardigheid ",1
"Jongeren, studenten en scholieren in Groningen gaan de straat op voor een beter en rechtvaardig klimaatbeleid. Omdat de grote vervuilers nu de dans ontspringen. 

Steun onze jongeren door erbij te zijn! Kom ook om 11.00 uur naar de Grote Markt. #Klimaatrechtvaardigheid ",1
"Foute Boel toont aan waarom maatregelen zoals een vergunningenstelsel voor particuliere verhuur in Groningen noodzakelijk zijn. 

Maar er moet meer gebeuren. Onze jongerenhuisvesting moet gedemocratiseerd worden. Daarom moeten we meer door woningbouwcorporaties laten bouwen. ",0
@cwbbakker @BeenJasper 👍🏻,1
"@BeenJasper @cwbbakker Jawel hoor. Maar naast de woorden, willen wij eerst daden. Dan komt die tweet wel, oke?",1
"@MaxDBlom @TonSchroor @VNONCWNoord Verhogen BTW, slecht voor MKB.
70.000 banen in de zorg verdwenen. Toenemend tekort aan leraren.
Hoge werkdruk politieagenten.
Een groeiend aantal werkende armen. 

Allemaal VVD-beleid 👆🏻

Investering in fatsoenlijke banen en werk, dat voorkomt armoede en verkleint tweedeling.",0
@TonSchroor @VNONCWNoord Dat jullie meer mensen gaan aannemen en de lonen gaan verhogen? Top!,1
"LOL! Gaat dat cluppie @VNONCWNoord van @TonSchroor nou echt één dag nadat ""zijn"" collegeprogramma verleden tijd is kritiek leveren? 

Hup hup! Stop met verdeel en heers spelletjes. De economie draait goed dus verhoog de lonen en neem meer mensen aan. 
",0
"In drukke en volle trein. Goed te zien dat treinen vol zitten met scholieren die spijbelen voor een betere toekomst. Strijd voor klimaatrechtvaardigheid! 
#KlimaatSpijbelen #Klimaatmars ",1
@BeaBlokhuis1 @veranderwens Burgemeester en gemeenteraad   Willen Shell een grote rol geven bij toekomst energievoorziening. Exxon of een ander fout bedrijf willen we ook niet. Onze energie moet zonder inmenging en democratische geleid/gecontroleerd. ,0
"Blauwbekken in de kou, maar Groningers liepen warm om te tekenen voor een toekomst zonder Shell. Teken hier 👉🏻 ",1
"TEKEN VOOR EEN TOEKOMST ZONDER SHELL

Burgemeester Den Oudsten wil Shell in Groningen een hoofdrol geven bij de overgang naar schone energie en in het onderzoek van onze kennisinstellingen. Dat is onacceptabel. Wij willen helemaal geen rol voor Shell!",0
"Volle zaal in Appingedam bij vertoning en bespreking documentaire De Brullende Draak
#gaswinning ",1
Geen taboe! ,1
"Alsof een brandweerman een pyromaan vraagt om de brand te blussen. Door Shell samen te laten werken met kennisinstellingen wordt onze kennis misbruikt, ons onderzoek beïnvloed en de zeggenschap over energievoorziening weggegeven. Dit moet ten alle tijden voorkomen worden. ",0
"""Het zou niet aan hem liggen. Ik wil de minister daarom vragen of hij dit werkelijk meent? Ik zou dat een nieuw dieptepunt vinden. Dat kan toch werkelijk niet waar zijn? Nee u bent geen aannemer. U bent verantwoordelijk"" aldus @SandraBeckerman in #gasdebat",0
Groningers kijken in Tweede Kamergebouw met de SP-fractie en geïnteresseerde Kamerleden van andere partijen de documentaire De Brullende Draak. #gaswinning #gasdebat ,1
"Met een bus vol met Groningers naar gasdebat in Den Haag 💪🏻
#gaswinning
#gasdebat ",1
We willen helemaal geen rol voor Shell in Groningen. Burgemeester Den Oudsten geeft Shell in Groningen een veel te grote rol. Dat is onacceptabel. Shell mag slecht één ding doen: Betalen voor alle schade die het heeft aangericht. Verder helemaal niets! ,0
"Het blijft meten met twee maten. 
Bij andere horecagelegenheden en verenigingen in het land zijn vergunningen om minder heftige zaken ingetrokken of werden de deuren gesloten.  
#WeWaarschuwenJullieNogÉénKeer
#Vindicat ",0
"Bij de berichten over #NashvilleVerklaring moet ik steeds denken aan briljante protestactie van Foo Fighters en hun fans. Zij zingen ""Never Gonna Give You Up"" van Rick Ashley voor streng gelovigen die zelf aan het demonstreren zijn tegen LGBHT-rechten. ",1
"De SP dringt aan op oplossingen zoals betere verlichting, verharding van de toegangsweg en een nieuwe te plaatsen (tijdelijk) fietspad.
 
@ROODGroningen ging bij alle bewoners langs. ROOD bereidt, samen met internationale studenten, acties voor om oplossingen af te dwingen. ",1
@RositaSP Ik denk toch wel hoor 😜,1
"Nog één keertje met @MechteldvanDuin naast mij in de gemeenteraad. Ga het wel missen. 
#WelEenMomentje
#raad050 ",1
"Nog één keertje met @RositaSP naast mij in de gemeenteraad. Ga het wel missen. 
#WelEenMomentje
#raad050 ",1
@malse_man @BeauvanED Huur automatisch van inkomen overmaken naar corporatie/verhuurder.,1
"@malse_man @BeauvanED Jawel. Zijn meerdere manieren voor om dat wel goed te regelen. Op straat zetten werkt averechts, is duurder (voor samenleving), zorgt voor grotere problemen en is onmenselijk.",0
"Boetes uitdelen aan daklozen voor buiten slapen en mensen het huis uitzetten om betalingsachterstanden, werken averechts. Goed dat ook @BeauvanED dit aankaart in #Pauw 

Zullen we die boetes en uithuiszettingen nu dan stoppen?",0
@erikjekarsies @RositaSP Sowieso.,1
"Na verkiezingen meer tijd om te lezen. Dit dunne boekje telt minder dan 100 pagina's, maar heeft diepe indruk op me gemaakt. Hard, rauw en toch subtiel. Persoonlijk maar ook nog eens uiterst politiek. Echt een leestip! ",1
@madamiesen @KlootsemaTjaard Ben benieuwd. Of we het eens zullen worden over de analyse dat is een tweede. Maar benieuwd 👍🏻,1
"Dat de VVD de analyse van de SP niet deelt, begrijp ik en is begrijpelijk. Maar zou wel mooi zijn als VVD'ers dan zelf een begin van een analyse zouden hebben. Dat is triest genoeg namelijk ook niet het geval... ",0
"Vanavond om 19.00uur de première van de film De Brullende Draak in EM2 op het Suikerunieterrein. Over de effecten van de aardbevingen op Groningers hun gezondheid en gemeenschap. 

Kom ook en neem vooral je buren, vrienden en familie mee. Toegang is natuurlijk gratis. ",1
