Posts;Labels
@stefvanderziel @BOK @jorndevreede 5 😇 ;1
Kijk! Op mijn kamer. #DeLorean ;1
Gebeurt niet vaak. Op de foto met nog een Mona en dan nog ondernemer ook! 💪🏼 @MonaRoorda #Hoorn ;1
Van #Brussel naar #Hoorn. Praten met ondernemers over actieplan MKB. ;1
“Europe must and can lead in responsible and ethical Artificial Intelligence.” @mullercatelijne #digitalday18 #AI;1
"Bij Agentschap Telecom in #Groningen gesproken over #telekwetsbaarheid -&gt; ";1
Hoe digitalisering de kapper voorziet van meer omzet. 👍🏻 ;1
Tijdens #retaildag in #Hoogeveen belang van goede retailagenda’s én uitvoering daarvan benadrukt. ;1
Wat was dit weer mooi. Mag jij bij mij schuilen... 🎼 #thepassion ;1
Morgenochtend vanaf 7 uur. RT @WNLVandaag: Het duurt nog maar een jaar totdat Brexit in gang wordt gezet. Zijn Nederlandse bedrijven er klaar voor? We praten erover met staatssecretaris van Economische Zaken @MonaKeijzer.  #WNL ;1
@LavieJanRoos @MinisterieEZK @ComitevoorO @NLevator @mkbnl @NLGroeit @pmwaasdorp @KvK_NL @RVO_Nederland :-) Die waren elders in het pand in gesprek. Silo’s van Sugar City. Prachtig!;1
“Voor ons allemaal is het belangrijk dat bedrijven groeien. Groeiende bedrijven creëren nu de banen en de welvaart van morgen.” Koningin Máxima tijdens #NLgroeit ;1
@Anneke_TB Deze met @JLeertouwer is wel een hele bijzondere. En in een prachtige kerk. 👌🏼;1
Wat was dit mooi. Matthäus Passion olv Johannes Leertouwer. Morgenavond nog een kans in #Amersfoort  ;1
Even bellen 😎 ;0
En woon je in de prachtige gemeente #Waterland dan kies je natuurlijk 1 van deze toppers van @CDAWaterland  @jellekaars @SimoneBoogaard @JacobvanAltena @bertenderink ;1
Morgen verkiezingen. Kies in #Purmerend de ijzersterke en betrokken @EvelineTijmstra 💪🏼 ;1
Geen Keijzer maar Keijzert. 😄 Kadootje van Rotterdammert @SvendeLangen Lijsttrekkert aldaar. ;0
Afsluitend in #Nijmegen een gesprek met @sitandheat over hoe ondernemers te verleiden tot energiezuinig en daarmee #duurzaam #ondernemen 💚 👍🏼 ;1
Dank aan @Goshortfilmfest voor de ontvangst. En mensen.... ga kijken! #nijmegen #kortefilm ;1
Maar liefst 130 miljoen euro voor Brainport #Eindhoven. Geld voor innovatie, economische vooruitgang en werkgelegenheid. 👌🏼 ;1
@WeDriveSolar Like my father taught me... 😊;1
Tot vanmiddag! ;1
Zelfgemaakte tomatensoep door #Frederique in de conceptstore Plek, Engestraat in #Deventer. Beter wordt het niet meer. Recept ontfutseld. 😎 ;1
Vandaag dus! 😎 #ondernemers #ingesprekmet ;1
Bevlogen en betrokken. Deskundig en doortastend. Gewoon even doen dus: stemmen op het beste raadslid van Nederland, Rick Brink. #RickRocks ;1
@klaasholtman @MinisterieEZK @campusgr_ @stefvanderziel Eens. Voorlopig 5G via andere frequenties dan 3,5 GHz. Oplossing voor deze band wordt naar gezocht. Zie ook: ;0
Tot straks! ;1
"Obstakels voor het opslaan van energie in accu's wegnemen -&gt; EU-deal in #Utrecht ";0
Na een inspirerend verhaal door Tim Roemer van @socialblueteam (wat een bedrijf!) in  gesprek met de ondernemers van de Westfriese Bedrijvengroep. #Hoorn ;0
Op #internationalevrouwendag2018 uiteraard op foto met jongste vrouw op lijst voor gemeenteraadsverkiezingen, Ebie Peeters 💪🏼 #girlpower ;1
Mooie samenvatting van toezeggingen net gedaan tijdens Algemeen Overleg met de Kamer over #Innovatie ;1
Met grote steun van de Tweede Kamer ga ik graag in op deze uitnodiging om zo toeristen te interesseren voor alle mooie landschappen, dorpen en steden die NL heeft. 🇳🇱 #toerisme #top #spreiding ;1
Vandalisme is altijd al treurig maar dit is toch echt de overtreffende trap.😡   #Suitsupply ;0
😄 👍🏼 RT @cdavandaag: Sybrand Buma deed mee met Jouw Fractie, Mijn Fractie. Maar ze waren Sybrand nog wel één ding vergeten te vertellen… #JouwFractieMijnFractie ;1
In kader van #toerisme en Nederland Museumland vandaag bezoek gebracht aan Oorlogsmuseum Overloon. Indrukwekkend. ;1
"Samen met provincies bereiken dat toeristen genieten van onze prachtige landschappen, steden en dorpen"". #toerisme #spreiding ";1
😎 RT @VDL_Groep: .@MonaKeijzer krijgt instructie van Willem van der Leegte in de lakstraat @VDLNedcar @VDL_Groep #VDL ;1
@LeeflangHans @Innov_estafette Bij leven en welzijn.;1
@janwillemwits 😇;1
@GeorgopoulouP Uiteraard 😎;1
Goed werkbezoek bij een prachtig familiebedrijf in #Zeeland @Omoda Twintig winkels in stadsharten gecombineerd met online verkoop van schoenen en tassen. ;1
"Recent ben ik ook verantwoordelijk geworden voor innovatie, topsectoren en ruimtevaart. #portefeuilleverdeling #minister #staatssecretaris Voor een totaal overzicht -&gt; ";1
@jouke64 Nou! 👩🏼‍🎓;1
Terwijl ik in de Tweede Kamer pleit voor het kiezen van een technische opleiding gebeurt het in #Friesland 👍🏼 #techniekpact ;1
Ondertussen in de wandelgangen.... 😏 @CDAoss @RenePetersOss ;1
Op deze dag bij het verlaten van het ministerie van Economische Zaken en Klimaat even stil gestaan bij het portret van #Lubbers in de portrettengalerij van eerdere bewindspersonen. #staatsman #premier #ministervanstaat ;1
@ArneWeverling 👍🏼;1
De dag in #Breda afgesloten met inspirerende gesprekken met ondernemende vrouwen olv @christinedemoor #2 @CDA_Breda ;1
Complimenten voor Bredase binnenstad! #retaildeal #detailhandel ;1
Tot zo! #detailhandel #retaildeals #Breda ;0
Econoische groei, werkgelegenheid en gezelligheid. “Steeds meer gemeenten vernieuwen hun centrum” | NOS ;1
“De stad staat te schreeuwen om koks.” Of loodgieters, installateurs, verpleegkundigen. ❤️#VMBO ❤️#MBO ;1
👍🏼 RT @johnkurf: #beteraanbesteden @MonaKeijzer #overheid #aanbesteden #actieagenda ;1
"Vanmorgen op @NPORadio1 over actieagenda Beter #aanbesteden “Ondernemers &amp; inkopers ervaren dagelijkse praktijk aanbestedingen als stroef. Met deze acties pakken betrokkenen voor het eerst sámen problematiek zoals clusteren aan” ";1
@MatVink @SearchUser @hvkrasvolendam 👍🏼;1
Op weg naar PurmerValley #Purmerend waar overheid, onderwijs en ondernemers samenwerken om jongeren te interesseren voor opleiding in #ICT #digitalisering ;1
"😄 RT @NHNieuws: Dit spandoek ging de wereld over. NH-radiopresentator Nicolas Ruis blijkt de maker en is overdonderd door de aandacht: ""Vet bizar dit"" ";1
We zijn er klaar voor! Met @ferdgrapperhaus  en @RaymondKnops aanwezig bij de Maastrichtse sleuteloverdracht! #machseuverdrach #mestreech @1limburg ;1
Helder overzicht van de MBO-opleidingen waarna het goed solliciteren is. #banen ;1
In 25 jaar van 48 naar 450 personeelsleden met het maken van lasrobots. @AWLTechniek #digitalisering #banen ;1
'Nederland moet voorop blijven lopen met slimme maakindustrie' | NOS ;1
Mooi artikel over #familiebedrijven @martinschilder en @BroekhuisAutos in @telegraaf ;1
@TechniekTalent 👍🏼;1
Hiep hiep hoera!! #prinsesBeatrix  🎉🇳🇱 ;1
"Te kort aan technisch personeel. Daar hoor ik ondernemers vooral over. Ouders van NL, help je kinderen een goede MBO-opleiding te kiezen -&gt; ";0
Samen met @BertPauli op bezoek bij wereldleider in transportsystemen vliegvelden en postpakketten @VanderLande in #Veghel. #economie #werkgelegenheid ;1
Initiatiefnemer Stefan van de Ven leidde mij rond. Indrukwekkend wat door samenwerking tussen ondernemers en de overheid bereikt kan worden. #Veghel #Noordkade ;1
Bijzonder om bij #BioConnection op @pivotpark te zien hoe medicijnen voor zeldzame ziektes gemaakt worden. ;1
Winkelopeningstijden is keuze van de ondernemer. ;0
Innovatie! ;1
Begin is er: eerste ronde tafel om te komen tot nationale digitale strategie. Kansen pakken van digitale economie die ook een eerlijke economie moet zijn. ;1
Twee voor mij belangrijke dorpen komen bij elkaar: #Volendam en #Ilpendam. De Ilpendamse Fanfare en Flegmatieke Zonderlingen in hotel #Spaander. Het is een #pracht ;1
Digitale economie moet ook een eerlijke economie zijn. ;1
@mertenhou @Subsidie @makezens @hightechcampus Daar reken ik op! 😉;1
Samen werken #ASML en @PijnenburgManon van @AAEbv aan meer mensen in de techniek. ;1
@HannyvandenBerg Dank!;1
Op de middelbare skoôl in Hoorn gezeten. Herkenbaar dit. 😊 #westfries ;1
@liekelamb makkie :-);1
Tijdens nieuwjaarsbijeenkomst weer eens gesproken met Marsha Pinedo en buddy Arne Vermeer van @villapinedo die goed werk doen. ;1
Zo dus. Samenwerkend midden- en kleinbedrijf ondersteund door overheden. #roos #gerbera ;1
Tot zo! #digitalisering #internet #veiligheid ;1
Inspirerende sessie deze week over #donuteconomie door @KateRaworth Overheid, bedrijven, familie en gemeenschappen samen voor eerlijke economie. ;1
De hang naar diversiteit herbergt de hypocrisie van wie het om de schijn te doen is | TROUW ;0
Interview met Paul Scheffer. Altijd lezenswaardig. 'De populistische revolte gestuit? Hoezo?' | Het Financieele Dagblad ;1
👍🏻 Prins Constantijn: Start-ups maken het verschil | Economie | AD.nl ;1
“Doe ons danken. Doe ons delen.” Zalig Kerstfeest! ;1
"Maandag jl. was ik bij @kennispoortrz waar ze oa Tom Koenderman geholpen hebben met zijn innovatieve, nieuwe product -&gt; ";1
Dank, @ilsematser voor het interessante gesprek over de ongeveer 280.000 familiebedrijven waar we trots op mogen zijn. #familiebedrijf #MKB ;1
Het laatste werkbezoek van 2017 was @bijHanz met Topcentrum e-commerce, Kennispoort regio #Zwolle en @ymschoen en nieuwe online televisiekanalen. ;1
In Utrecht! Voor bezoek aan Kamer van Koophandel. Steeds meer mensen starten als ZZP’er. KVK heeft de Connect App zodat ze elkaar beter kunnen vinden en samenwerken. ;1
@NickRenooij 👍🏼;1
"Helemaal mooie foto’s nu ik The Crown via #Netflix kijk. Eigenlijk zou er nog eentje bij moeten met Claire Foy and Matt Smith. ;) ";1
Zeer verdiend. 👌🏼 ;1
Prachtig! #Friesland ;1
@achterhoek2020 @TomvanderLee 👍🏼;1
@krid99 @webgirlM @jndkgrf Nee. Gelukkig niet. Stel je voor. Maar bij vervolgopleidingen is er nog wel eens een maximum. En dat is eigenlijk jammer.;1
Tv-item opgenomen met @jairferwerda in #Abcoude voor @JinekLive. Bij een van de bijna 280.000 familiebedrijven zijnde de vishandel van mijn neef Cas. ;1
@baspaternotte 😊 Dank u.;1
@Dirrux Zeker niet! ❤️Koemarkt #Purmerend;1
On 10 uur debat met de Kamer over de #post. Kijken: ;1
"“We kunnen het echt nog wel, aardig zijn voor elkaar.” @OzcanAkyol 
";1
Wat een triestigheid #sinterklaas #boek ;0
Wettelijke basis voor soepele overstap van consumenten naar andere telecomaanbieder ;1
@YVWFotografie @Octatube Mooie foto 👌🏼;1
@mrJip_drJanneke @wimdaniels Bliksemschicht :-);1
“Postbezorgers werken aan onderkant arbeidsmarkt. Prioriteit kabinet is voldoende bescherming bieden aan deze groepen. Postbedrijven moeten al enkele jaren toegroeien naar deze norm.” @ADnl ;0
Vandaag debat met de Kamer gehad over Telecom. Nu in Brussel voor de vergadering over Concurrentievermogen morgenochtend. Bv #geoblocking ;1
Goeiemorgen! 😊 ;1
Dat was bezoek aan #Sandd (incl nieuwe kerstzegel) en nu naar #PostNL ;1
Goede indruk gekregen van werk en ambities van #Sandd. Vanavond krijg ik een rondleiding op groot sorteercentrum #PostNL. ;1
Op werkbezoek! Vandaag #PostNL en #Sandd. Digitalisering heeft groot effect op postbedrijven en postbezorgers. Dus ter plaatse kijken en praten. ;1
Maandag op werkbezoek dus. Bij Sandd en bij PostNL. Zie er naar uit! ;1
Akkoord EU over #geoblocking! @fd_nieuws Voortgang in voorstel NL zodat consumenten overal in Europa kunnen internetwinkelen ;1
Dat is goed! Digitalisering is een van de opgaven voor het midden- en kleinbedrijf. ;1
Graag gedaan! ;1
En goed economisch nieuws voor #Amsterdam met de komst van #EMA #werkgelegenheid 👍🏼 ;1
Met oud-collega @vanHijum op werkbezoek bij @REMOWestTwente waar werknemers worden opgeleid in Elektro en Metaal. Indrukwekkende samenwerking. ;1
Het vinden van goed opgeleid personeel is groot vraagstuk voor ondernemers. @REMOWestTwente laat zien hoe je dat doet. ;1
En zo sloot ik mijn werkbezoeken tijdens #dagvdondernemer af. Bij een topslager. #amstelveen ;1
"Vader en zoon Eekhout van het prachtige bedrijf @Octatube in afwachting van Hare Majesteit Koningin Máxima. 
#dagvdondernemer ";1
En nu op weg naar @octatube #dagvandeondernemer #werkbezoek ;1
"Morgenochtend ben ik te gast bij Goedemorgen Nederland op NPO1 -&gt; ";1
Eerste debat gehad over wet bovengrondse en ondergrondse netwerken (WIBON). Van belang omdat bereikbaar, betaalbaar en snel internet voor alle Nederlanders belangrijk is. ;1
"EU-structuurfondsen hebben belangrijke rol rond innovatie/verduurzaming. Bv geïnvesteerde geld in Fieldlab Campione -&gt; ";1
Vandaag voor het eerst in Brussel om te praten over belangrijk onderwerp: de economische kracht van onze regio’s en de structuurfondsen die dat mede ondersteunen. ;1
Gelukkig geen slachtoffers. Maar helaas wel grote schade voor snackbar Het Edammertje en boekhandel Markee. #Edam ;0
"Naast krantenwijk of vakkenvullen beginnen steeds meer jongeren een eigen bedrijf. Ondernemersgeest in @eenvandaag
";1
Een tweet aan Frank: Laat maar horen! #startups #ookMKB @VanRijnsoeverF ;1
"Ook ondernemers in midden- en kleinbedrijf kunnen veel voordeel hebben van digitalisering. Mooi voorbeeld in @telegraaf -&gt; ";1
@janwillemwits Zeer gewaardeerd.;1
Na een hele bijzondere dag bij thuiskomst een bloemstuk met een persoonlijke kaart van het college #Edam #Volendam #trots #dankbaar ;1
Onderweg nu naar Den Haag voor de beëdiging door Zijne Majesteit de Koning. ;1
En met een appeltje voor de dorst van @CDAsliedrecht weer naar huis. ;1
Mooie zaterdagochtend achter de rug. Mijn adoptiestatus van ;1
In de meeste situaties: onzin. ;0
🙃 ;1
@ANanninga😄😄😄 Hou op, schei uit. In mijn tijd kreeg je gewoon een kindje. Vroegah!;1
@ANanninga @sylviawitteman 😄 Stad, mevrouw Nanninga. Stad.;1
@ThomasKlinkk @sybrandbuma Dank je, Thomas!;1
"@sylviawitteman @ANanninga Dat dacht ik in eerste instantie ook. Viel mij dus ook mee. Wel het schone #Purmerend weer even in de picture ;-)";1
@AvanKemenade Dank! En zeker!;1
"@JerryWeijers @JanSmit Bijna. ;-) Of temet zoals wij zeggen.";1
Dit was goed gisteravond. @sybrandbuma werd hartelijk welkom geheten door CDA-leden. Applaus voor regeerakkoord. ;1
Ik weet het al: ik stem op @jansmit met #debestezangers voor de #televizierring  ;1
Brief aan farmaceut die #medicijn Orkambi tegen taaislijmziekte heeft. Farmaceut moet zich schamen. Patiënt de dupe. ;0
Hier de hele tekst van het regeerakkoord “Vertrouwen in de toekomst”: ;0
"Over enkele momenten @sybrandbuma over het #regeerakkoord “Vertrouwen in de toekomst” -&gt; ";1
@andreavreede maar ben blij dat het in mijn tijd anders was;1
@andreavreede ‘s lands wijs, ‘s lands eer....;1
Om 13 uur biedt Zalm zijn eindverslag en regeerakkoord aan de voorzitter Tweede Kameraan. Hier meekijken: ;1
@andreavreede Vaak zie je dan doorgeschoten, algemene reactie. Lijkt mij trouwens niet te doen. Mijn jongens wilden dat al snel niet meer.;0
@outao Wanneer @PrinsesChrissie contact met mij opneemt, kan ik met haar kijken hoe we dit aanpakken. Dit zou anders moeten.;0
@andreavreede Maar wat is de aanleiding? 😳;0
@andreavreede wat is de aanleiding?;0
@andreavreede Serieus?;1
@TheVapeStore_ Uw berichten doen mij denken aan: ;1
@outao Dit is vreselijk en onnodig. Valt volgens mij in meeste gevallen gewoon onder persoonlijke verzorging/wijkverpleging.;0
Dit was indrukwekkend. “Afscheid van de generaal” ;1
"Palingsound. :-)
 ";1
@EllaWeggen @Wemos Houd mij aanbevolen.;1
Dwingen van onwillige farmaceuten door #dwanglicentie afkondigen? Eerder schreef @FD_Nieuws daar dit over: ;0
De heer Korte van @janssen_Ned sprak deze bereidheid uit in relatie tot het onderzoek op Europees niveau dat nu loopt. 👍🏼 #medicijnen ;1
@tijs71 @RenePetersOss is mijn opvolger als CDA-woordvoerder jeugd;1
"Vanmorgen/vanmiddag hoorzitting over en met farmaceutische industrie met als hoofdvraag: hoge kosten. Meekijken? -&gt; ";0
"Zo mooi! -&gt; BBC Earth Just Dropped A ""Blue Planet II"" Trailer – And It's Breathtaking ";1
Boeiende gesprekken bij @CDADenHaag over hoe je samen #dementievriendelijk kunt zijn. Kijk ook hier ;1
Dat kan ik mij goed voorstellen! Ben benieuwd. #steunvoormantelzorgers ;1
@juliemeerveld Uiteraard. Dementiezorg is een loot aan dezelfde boom van de wijkverpleging.;0
Nu het debat over de palliatieve, terminale thuiszorg. Live meekijken hier: ;1
Aanpakken farmaceutische industrie die te hoge prijzen vraagt voor #medicijnen. 2 okt. hoorzitting in Kamer! ;0
Goed gedaan! 👍🏼 ;1
"Om 17 uur de behandeling van de spoedwet die gaat over het in 2018 niet verhogen van het eigen risico. Meekijken -&gt;  ";1
Gister werkbezoek aan ;1
Vanavond is afscheid genomen van Danita de Baat in de gemeenteraad van #Waterland. Dank je wel, Danita. ;1
Kappers en schoonheidsspecialisten lieten hun talenten weer zien. Vakvrouwen! #MBO ;1
@jaheb13 @HennieMaartens @brinkster20 Nee. Het gaat om 10€ premie per jaar. Niet per maand.;0
Vanavond deze motie ingediend zodat nog voor 1 oktober de wet door de Kamer kan ga.... ;1
@GeorgopoulouP @Ilse2906 ;1
Met dank aan Ayca en Shana. #vakvrouwen  👌🏻 ;1
"Och heden....😔  ""Zorg goed voor onze stad en voor elkaar. Vaarwel."" ";1
"Mooi interview met een sterke vrouw. ""De levenslessen van activiste Darya Safai: Mijn haren waren 23 jaar gegijzeld"" ";1
😊 ;1
Succes! ;1
@LavieJanRoos Je kan niet altijd 6 gooien.;1
Dank voor de gastvrijheid! Boeiende organisatie en belangrijk werk. #ambulance ;1
Optreden voor eigen publiek @driejs op kermis #Volendam 👍🏼 ;1
In @telegraaf foto die duidelijk de ravage op Sint Maarten laat zien. Sint Maarten heeft onze steun nodig #giro5125 ;1
@fijnd Dank voor je toelichting.;1
@Korneel_Evers @rjmponsen Ook fout.;0
@fijnd Pardon? Dit is toch niet je mening verkondigen. Dit is spullen van een ander slopen.;0
Wat is het toch dat dit soort types menen dat het veroorloofd is om met je tengels aan andermans spullen te zitten! 👎🏻 #handenthuis ;0
Man man man.... 😞 ;0
"@Templonconsult Verwarde tijden. -&gt; ";0
"In de Rode Hoed begint @sybrandbuma aan de #schoolezing met als titel ""Verwarde tijden!"" Die om richting vragen. ";1
"@RooieSpieker @CDAAmsterdam @sybrandbuma Schijnbeweging. ;-)";1
Lieve Gilly, je bent niet alleen|Opinie| Telegraaf.nl ;1
@Peter_Hoogakker Dat waren nog eens tijden. Vroegah....;1
@w_vdb 😄😇;1
Het maakt een ongelofelijke herrie maar wat is het toch eigenlijk lekker zo'n windje uit een open treinraampje. ;1
Er is maar een kant wanneer het over Nazi's gaat: tégen. En er zijn meerdere kanten die politiek geweld gebruiken. ;0
De jihadziekte zal zich blijven verspreiden | TROUW ;0
@jjvpeperstraten @HenkRoosmalen Vind het ook hier bij passen: ;1
@HenkRoosmalen O wat erg. Ik lees het net. :-(;0
Aan tafel met Hanne Tersmette, Yara Allassade olv Maureen du Toit. Onder de Blauwe Hemel: afl. 16 vanuit Volendam ;1
Indrukwekkende #Indieherdenking bij het Indisch monument in Den Haag. #ikherdenk ;1
Jaaa!! #GOUD ;1
"😊 ""Niet lullen maar pellen met Mona Keijzer van het CDA"" | Eva Jinek ";1
@Carla63365130 Het ís je kind. Wat in de hoogoplopende genderneutrale discussie vergeten wordt, is dat het moet gaan om begrip en zorg;1
En na deze 3 RT's naar huis. Naar mijn witte cisgender heteromannen. ❤️;1
@RickDanielsNL :-) 👍🏼;1
@robertt500 Dat kan ik beter niet doen. :);1
Jeugdsentiment. Mijn pa draaide dit ook altijd. Ken de tekst nog steeds. 😊 ;1
Aan @puur heb ik beloofd deze video nog een keer te tweeten. RT @MonaKeijzer: De politiek in? Ik...? Ja, jij!!  ;1
Nu mag ik meepraten op de radio bij Radio Aalsmeer op 105.9 FM en op RADIOAALSMEER.nl 👍🏼 bij @Puur ;1
"Met in laatste alinea fundamentele vraag van   @diederikboomsma ""Spoeddebat Amsterdams anti-radicaliseringsbeleid"": ";1
👍🏼👍🏼👍🏼👍🏼 RT @oranjevrouwen: EUROPEES KAMPIOEN! ;1
Moest denken aan de campagne van #Sire toen ik 2 #jongens met auto en #Spiderman zag spelenstrijden bij een schattig strandhuisje. ;1
🙃 RT @BartMos: LOL! ;1
En welke letter bent u? | Politiek | AD.nl ;1
@annette1174 👍🏼;1
De politiek in? Ik...? Ja, jij!!  ;0
@LautKok Wilt u mij e-mailen?;0
In Memoriam: Gerrit Braks ;1
Ik zou ook zeggen dat het dragen van een boerka in strijd is met het recht van een vrouw om er te mogen zijn. ;0
"@Evert_Tellingen ""Je zal toch schooldirecteur zijn""..... eens.";1
Scholen kunnen geen rekening houden met tere zieltjes van ouders | Binnenland | AD.nl ;0
Kijk, Eva. Weer een aantal deskundige vrouwen voor @JinekLive #meervrouwenaantafel ;1
"Gezellig! ;-) RT @govertschilling: wel weer grappig dan om naast @MonaKeijzer te staan in de kaagbrug-horrorfile op de A44";1
De kus van Beckham ;1
Goed nieuws! Ruim 400 miljoen euro extra in 2018 voor verpleeghuizen. #zorg ;1
Oproep van Eva Jink aan alle vrouwen met een gefundeerde mening: ;1
Dat was leuk, @RTLnieuws Dank je wel, @helgavanleur en succes in de toekomst! ;1
😄 RT @michelrog: Maagdenhuis Engels op de universiteit. Niks mis met dat. Periode! ;1
Blog: Waarom steun je de motie niet? ;0
@Kevin71Twiter ;1
@RietjeMeijer @pnhaacontact @MinVWS @2eKamertweets En dat gebeurt ook.;1
Tijdens debat gesproken tégen winstcowboys onder farmaceuten die veel te hoge prijzen eisen. ;0
@materilun Kijk aub even in mijn tijdlijn.;1
@edumensen Ja.;1
"@knipknips -&gt; #pt dat gaat niet samen met vandaag even voor afzonderlijke, ingrijpende moties te stemmen. #biggerpicture #tochnogevengeduld";0
@knipknips CDA probeert aan formatietafel samen met VVD/D66/CU belangrijke vraagstukken (oa eigen betalingen zorg) van antwoord te voorzien.;1
"Mijn column over vrouwen in de media onder het motto ""you can't be what you can't see"" in @ndnl ";1
"Diepe buiging voor onze veteranen. ""Den Haag verwelkomt veteranen | Telegraaf.nl ";1
Einde van een tijdperk. Dank voor al het lekkers, @EchteBakkersHDG RT @_waterland: Nooit meer vroeg op om te bakken ;1
Warm? 😄 ;1
Familieman, leerkracht, wethouder, vrijwilliger en nu Kamerlid @RenePetersOss houdt een mooie, inspirerende maidenspeech. #jeugdzorg ;1
Sandaaltjes. Van mijn zus gekregen. Culturele appropriatie? Dat het door je hoofd gaat! #houeensop ;1
Valt yoga onder culturele appropriatie? ;0
Culturele appropriatie. Weet u wat het is? De bedoeling is dat het niet meer mag. ;0
"Interessant! ""Wijkverpleegkundige legt fundament voor nieuwe bekostiging"" - Actueel - Skipr ";1
Geslaagd? Gefeliciteerd! @cdavandaag ;1
"Wanhoopskreet van ouders. ""Juiste hulp niet beschikbaar"" ";0
Gefeliciteerd! RT @nweltevrede: De officiële uitslag @CDAZH @RelusBreeuwsma 🎉🎉 ;1
@XandervdWulp :-) Nou, vooruit dan maar.;1
Voor alle House of cards-fans: vanaf 25 sec even kijken. 👌🏻 Formatievlog ;1
"@JMCoumans Ik zou het bijna doen ;-)";1
Vanmorgen was het thuis noodweer. Kom je in het zuiden van #Limburg aan heb je gelijk dit: ;0
"Onderweg om te spreken over 'Vrouwen en media"". Dit dus: ";0
@AbelsJan Geen zorgen. Ik meen dat ik het snap. Pieter Derks spreekt hier over nadruk op studeren terwijl er meer behoefte is aan opleiden.;1
@A_Huisman :);1
@MoedersOmaDee @ZusterG Ik las eens: theoretisch versus praktisch opgeleid.;0
Naast herdenken ook praten over maatregelen tegen terrorisme en verband tussen islam en terroristisch geweld. ;0
@HPhilippens Er is nog wel meer misbin ons onderwijs. @michelrog weet daar alles van.;0
"We komen vakmensen te kort. ""Twee miljoen communicatiemedewerkers en niemand die een kraan kan repareren."" ";0
Mooi: Kindertelefoon is gered. Mede dankzij @RenePetersOss en vele #CDA afdelingen die zich hiervoor sterk maakten. ;1
@ANanninga @gRaymondje @TPOnl Beiden. Gemeenten en justitie moeten en kunnen ingrijpen. Maar ouders en grootouders ook.;1
Onderweg! RT @RoosMoggre: Te gast morgen zijn Marco Borsato en @MonaKeijzer #wnl ;1
@ZusterG @dnelissen @tom_dumoulin Je kan toch ook trots op beiden zijn?;1
@knipknips Jammer. Heel leuk tijdschrift met allerlei verhalen over de zorg die #ASVZ geeft. Je kan ze een PB'tje sturen.;0
@sypwynia Het dedain van zo'n man tegen alles wat de Nieuwe Leeuwarderweg afrijdt...;1
Mooi verhaal over Glenn en zijn werk bij FC Dordrecht in uitgave van #ASVZ ;1
@robertt500 Daar kan hij ook niks aan doen 😉;0
👍🏼👍🏼👍🏼👍🏼👍🏼👍🏼 RT @NUnl: Dumoulin wint als eerste Nederlander ooit Giro d'Italia: ;1
Stop die weke praatjes na aanslag|Opinie| Telegraaf.nl - ;0
@Silenwim 👍🏼;1
@ememorie1 Zeker!;1
Het #CDA zoekt raadsleden! Vraag jij je af of dit iets voor jou is? Doe de Ben-ik-geschikt-als-raadslid-test! Klik: ;1
Bloemen en felicitaties voor @sybrandbuma ter ere van 15 jaar lidmaatschap van de Tweede Kamer. ;1
Dank voor je inzet voor onze gemeente! @ginakroon Wethouder Sombroek kondigt vertrek aan ;1
Wat was dit goed: @driejs zingen #U2 ;1
👍🏼 RT @ginakroon: Kick-Off van De Visafslag door team van Odion ;1
"""Buma heeft in mijn ogen het best in de gaten hoe fragiel Nederland is."" -&gt; ";1
@hermendegraaf 🤓;1
Goed gedaan! Dus bloemen voor @mvonmartels #maidenspeech #CDA ;1
De eerste keer dat @mvonmartels in de Tweede Kamer spreekt. #maidenspeech Over omwonenden van een chemiebedrijf in Dordrecht. ;0
Top gedaan, @OG3NE De beste! 👍🏼 #eurovision #esf17;1
@RobertTingelaar Had ze dan niet gewoon de korting moeten accepteren?;0
Terecht. Zo vind je geen werk. RT @Elsevier: Moslima in niqab terecht gekort op uitkering  ;0
@egerrit @y_lammertink @shakingtree @MarijnissenL En wel doen, Yvonne. Dit kan zo niet.;1
@trouw;1
Deze muziek dus. Nieuw leven ingeblazen door Noam Silberberg. ;1
"Mooi artikel in NRC over de muziek die voor WOII in getto van Warschau gespeeld werd en door Holocaust verdween. -&gt; ";1
Een volle Nieuwe Kerk in Amsterdam voor de herdenkingsbijeenkomst. Indrukwekkend.  #4mei #dodenherdenking. ;1
Indrukwekkende foto's en verhalen. Leven na de bermbom. ;1
Lezenswaardige Martin Sommer. Over de somewheres en de anywheres. ;1
@MonicaKeyzer @TurboZwerver @keesvdstaaij 😊;1
En ook CDA-collega Maurits bij @pauwnl. Leuk! RT @mvonmartels: Avondje Amsterdam! ;1
Brons voor @royboymeyer en vanavond aan tafel bij @pauwnl Mooi mens! Kijken dus. ;1
In voorbereiding op #Koningsdag in #Tilburg met @erikderidder in het reuzenrad. Het heeft alles in zich om een groot feest te worden! ;1
@MonicaKeyzer @TurboZwerver @keesvdstaaij Gebeurt wel vaker. 😎;0
@NicosOnline  @Ushersyndroom Je bedoelt @Anne Kuik en ik een keer als #buddy bij @RunningBlind1? Lijkt mij interessant en leuk.;1
@MarijeTweetjes @AmberBindels @NicosOnline @AnneKuik Die ontmoeting is er ook geweest en krijgt uiteraard een vervolg.;1
